idx,accuracy,speed,rank,crowding_distance,architecture
229,0.948,3.6330450214804606,0,0.1441753612820787,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 3, 3, 4], [0, 0, 3, 5], [2, 0, 5, 2]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 4], [3, 0, 3, 5], [3, 3, 3, 2], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
230,0.987,2.3689651914678214,0,0.26243734928368706,"{""normal_cell"": {""blocks"": [[0, 4, 0, 3], [0, 3, 1, 0], [1, 4, 2, 3], [2, 4, 0, 0], [2, 2, 2, 4]], ""extra_connections"": [0, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 5, 0, 5], [1, 0, 1, 4], [0, 0, 3, 5], [4, 3, 0, 3], [5, 5, 3, 3]], ""extra_connections"": [2, 4, 5, 6]}}"
231,0.991,2.228315148900163,0,0.16854862336837376,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 5, 1, 3], [3, 4, 3, 4], [0, 0, 3, 5], [2, 5, 5, 3]], ""extra_connections"": [1, 3, 5]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 4], [0, 0, 2, 3], [3, 0, 3, 5], [3, 4, 3, 5], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
232,0.948,3.6330450214804606,0,0.5449788864129901,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 4, 3, 4], [0, 0, 3, 5], [2, 0, 5, 2]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 3, 2], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
233,1.0,1.8859245307902042,1,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 4, 2, 5], [1, 5, 3, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 5], [0, 0, 1, 1], [0, 3, 0, 5], [0, 3, 0, 5], [3, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
234,0.822,7.208422664161725,1,inf,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 4, 3], [2, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 5], [3, 3, 0, 1], [0, 1, 1, 0]], ""extra_connections"": [2, 3, 5, 6]}}"
235,0.822,7.208422664161725,1,inf,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 3, 3], [2, 0, 0, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 5], [3, 3, 0, 1], [0, 1, 1, 0]], ""extra_connections"": [2, 3, 5, 6]}}"
236,0.864,6.986625028617216,1,0.6619352761838608,"{""normal_cell"": {""blocks"": [[1, 3, 0, 1], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 3, 4], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 3, 0, 4], [2, 0, 1, 0], [3, 0, 3, 1], [3, 1, 3, 1], [4, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
237,0.891,5.748488960814494,1,0.5453285166673192,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [0, 3, 1, 3], [3, 2, 0, 3], [0, 0, 3, 5], [2, 0, 2, 1]], ""extra_connections"": [2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [1, 0, 2, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
238,0.9,5.160575313218087,1,0.33822222034030686,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 0, 2, 0], [3, 4, 3, 4], [2, 1, 3, 4], [3, 1, 3, 2]], ""extra_connections"": [1, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 4, 0, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
239,0.944,3.317243442086705,1,0.3311854070914899,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 2, 3], [3, 3, 0, 5], [0, 0, 4, 5], [2, 0, 0, 2]], ""extra_connections"": [1, 3, 5]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 4], [2, 0, 2, 0], [3, 0, 2, 5], [3, 3, 4, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
240,0.933,3.6330450214804606,1,0.3087546565088145,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 0, 0, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
241,0.927,4.452261051612751,1,0.2951860403921231,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [3, 4, 3, 5], [0, 4, 3, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
242,0.9730000000000001,3.066378306699382,1,0.2651136983450634,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [2, 3, 2, 0], [3, 4, 3, 4], [2, 1, 0, 4], [3, 5, 3, 0]], ""extra_connections"": [0, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [1, 5, 0, 0], [0, 0, 3, 3], [2, 3, 3, 5], [0, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
243,0.908,4.456630297800326,1,0.04576472162817479,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [3, 3, 3, 5], [0, 0, 1, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 1, 4], [2, 0, 0, 0], [3, 0, 3, 1], [0, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
244,0.979,2.9527348992442404,1,0.1922608982820839,"{""normal_cell"": {""blocks"": [[0, 4, 0, 3], [0, 3, 2, 3], [1, 0, 2, 3], [2, 4, 0, 0], [2, 2, 2, 4]], ""extra_connections"": [0, 4, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 2, 4], [3, 1, 2, 3], [3, 3, 3, 3], [5, 5, 3, 3]], ""extra_connections"": [0, 2, 4, 5, 6]}}"
245,0.9829999999999999,2.342086783538468,1,0.1798384542266557,"{""normal_cell"": {""blocks"": [[0, 4, 0, 3], [0, 3, 2, 5], [1, 0, 2, 3], [2, 4, 0, 0], [2, 2, 2, 4]], ""extra_connections"": [0, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 1, 5], [1, 4, 1, 4], [3, 1, 2, 5], [3, 3, 3, 3], [2, 5, 3, 3]], ""extra_connections"": [0, 1, 2, 4, 5, 6]}}"
246,0.9889999999999999,1.9498953506277008,1,0.125002211975257,"{""normal_cell"": {""blocks"": [[1, 4, 0, 3], [0, 4, 2, 5], [1, 0, 2, 3], [2, 4, 2, 0], [2, 5, 2, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 1, 1], [3, 0, 2, 5], [3, 5, 3, 3], [5, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
247,0.9869999999999999,2.1625267969102566,1,0.06475652073817252,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 2, 2, 3], [1, 5, 2, 3], [1, 4, 2, 0], [2, 5, 1, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 5], [2, 0, 1, 5], [0, 3, 3, 1], [0, 3, 4, 5], [3, 5, 1, 3]], ""extra_connections"": [2, 4, 5, 6]}}"
248,0.985,2.174955111753935,1,0.05620794573487835,"{""normal_cell"": {""blocks"": [[1, 3, 0, 4], [1, 5, 1, 3], [3, 4, 1, 4], [0, 0, 0, 5], [2, 5, 2, 3]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 4], [0, 4, 2, 1], [3, 0, 3, 5], [3, 4, 3, 4], [3, 0, 1, 3]], ""extra_connections"": [1, 4, 5, 6]}}"
249,0.908,4.456630297800326,1,0.2389999595616612,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [3, 3, 3, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 1, 0], [3, 0, 3, 1], [3, 3, 3, 2], [5, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
250,1.0,1.885141664507983,2,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 4, 2, 5], [1, 5, 0, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 5], [2, 0, 1, 1], [0, 3, 2, 5], [0, 3, 0, 5], [3, 5, 1, 3]], ""extra_connections"": [2, 4, 6]}}"
251,0.849,6.986625028617216,2,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 0], [1, 0, 2, 3], [3, 3, 3, 0], [2, 1, 4, 3], [2, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 5, 0, 1], [0, 0, 2, 0], [2, 2, 2, 1], [3, 3, 3, 1], [0, 1, 1, 0]], ""extra_connections"": [2, 3, 5, 6]}}"
252,0.912,4.452261051612751,2,0.675182692231392,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [3, 3, 3, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
253,0.912,4.452261051612751,2,0.5828823342736976,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [3, 3, 3, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 0, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
254,0.925,3.1362612360087074,2,0.607338290849798,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 3, 1, 5], [3, 5, 0, 3], [0, 0, 3, 5], [2, 0, 4, 1]], ""extra_connections"": [2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [1, 0, 2, 5], [2, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 6]}}"
255,0.9570000000000001,2.874244476276606,2,0.7419349734949103,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 4, 2, 0], [1, 5, 0, 3], [1, 4, 3, 0], [2, 5, 2, 4]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 4], [0, 2, 2, 1], [1, 3, 2, 0], [3, 3, 0, 0], [3, 5, 5, 3]], ""extra_connections"": [2, 4, 6]}}"
256,1.0,2.0937327205547156,0,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 4, 2, 5], [1, 5, 0, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 4], [2, 4, 1, 0], [3, 1, 2, 5], [2, 3, 2, 3], [3, 5, 1, 3]], ""extra_connections"": [0, 1, 4]}}"
257,0.891,7.697129292513897,0,inf,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 3, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
258,0.9590000000000001,5.108331022281809,0,1.173730014203678,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 0], [2, 4, 3, 4], [2, 0, 3, 4], [3, 3, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 4, 5, 6]}}"
259,0.915,6.678391584852613,0,0.722320279251853,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 3, 3], [2, 3, 2, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 1], [3, 3, 3, 1], [3, 3, 3, 1], [3, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
260,0.98,3.4429918668337787,0,0.5450833072757749,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [3, 4, 3, 4], [0, 0, 3, 5], [2, 0, 5, 3]], ""extra_connections"": [3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 3], [3, 3, 3, 5], [3, 3, 3, 2], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
261,0.911,6.688227214916213,0,0.40199066240009584,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [0, 3, 0, 3], [0, 0, 3, 3], [2, 3, 2, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 1], [3, 0, 3, 1], [3, 3, 2, 1], [3, 2, 4, 3]], ""extra_connections"": [2, 3, 4, 5, 6]}}"
262,0.987,2.3689651914678214,0,0.26247148047816626,"{""normal_cell"": {""blocks"": [[0, 4, 0, 3], [0, 3, 1, 0], [1, 4, 2, 3], [2, 4, 0, 0], [2, 2, 2, 4]], ""extra_connections"": [0, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 5, 0, 5], [1, 0, 1, 4], [0, 0, 3, 5], [4, 3, 0, 3], [5, 5, 3, 3]], ""extra_connections"": [2, 4, 5, 6]}}"
263,0.984,3.3391957868511923,0,0.25589440492911475,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 3, 0, 5], [0, 0, 3, 5], [2, 0, 5, 3]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 3], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
264,0.991,2.228315148900163,0,0.16838491846711137,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 5, 1, 3], [3, 4, 3, 4], [0, 0, 3, 5], [2, 5, 5, 3]], ""extra_connections"": [1, 3, 5]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 4], [0, 0, 2, 3], [3, 0, 3, 5], [3, 4, 3, 5], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
265,1.0,2.0927678665907696,1,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 4, 2, 5], [1, 5, 0, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 4], [2, 4, 1, 0], [3, 1, 2, 5], [2, 3, 2, 3], [3, 5, 1, 3]], ""extra_connections"": [0, 1, 4, 6]}}"
266,0.881,7.5814795826016415,1,inf,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 3, 3], [2, 0, 3, 1]], ""extra_connections"": [3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 2, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
267,0.938,4.836321915085204,1,0.642052233642722,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 0], [3, 4, 3, 4], [2, 0, 3, 4], [3, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 4, 0, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 4, 5, 6]}}"
268,0.891,5.748488960814494,1,0.6403466228296579,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [0, 3, 1, 3], [3, 2, 0, 3], [0, 0, 3, 5], [2, 0, 2, 1]], ""extra_connections"": [2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [1, 0, 2, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
269,0.906,5.219892268209444,1,0.5611476271252852,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 0, 2, 3], [3, 4, 3, 4], [1, 1, 3, 4], [2, 1, 3, 2]], ""extra_connections"": [1, 2, 4, 5]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 3], [2, 0, 2, 0], [1, 0, 3, 3], [2, 4, 0, 0], [0, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
270,0.948,3.6330450214804606,1,0.14157017133610242,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 4, 3, 4], [0, 0, 3, 5], [2, 0, 5, 2]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 3, 2], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
271,0.974,3.317243442086705,1,0.3844513421820981,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [0, 3, 1, 3], [1, 3, 0, 5], [0, 0, 3, 5], [2, 1, 5, 3]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 3], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}}"
272,0.984,2.7690891912385998,1,0.19212551309773362,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [2, 3, 2, 0], [3, 4, 3, 5], [2, 1, 0, 4], [3, 5, 3, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 3], [0, 5, 0, 0], [0, 0, 1, 3], [2, 3, 0, 5], [0, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
273,0.979,2.9527348992442404,1,0.18390299613660416,"{""normal_cell"": {""blocks"": [[0, 4, 0, 3], [0, 3, 2, 3], [1, 0, 2, 3], [2, 4, 0, 0], [2, 2, 2, 4]], ""extra_connections"": [0, 4, 6]}, ""reduction_cell"": {""blocks"": [[1, 2, 0, 5], [0, 4, 2, 4], [3, 1, 2, 3], [3, 3, 3, 3], [5, 5, 3, 3]], ""extra_connections"": [0, 2, 4, 5, 6]}}"
274,0.948,3.6330450214804606,1,0.43771495797513343,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 3, 3, 4], [0, 0, 3, 5], [2, 0, 5, 2]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 4], [3, 0, 3, 5], [3, 3, 3, 2], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
275,0.9869999999999999,2.1625267969102566,1,0.1410242882477883,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 2, 2, 3], [1, 5, 2, 3], [1, 4, 2, 0], [2, 5, 1, 4]], ""extra_connections"": [0, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 5], [2, 0, 1, 5], [0, 3, 3, 1], [0, 3, 4, 5], [3, 5, 1, 3]], ""extra_connections"": [2, 4, 5, 6]}}"
276,0.985,2.174955111753935,1,0.13572096995953345,"{""normal_cell"": {""blocks"": [[1, 3, 0, 4], [1, 5, 1, 3], [3, 4, 1, 4], [0, 0, 0, 5], [2, 5, 2, 3]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 4], [0, 4, 2, 1], [3, 0, 3, 5], [3, 4, 3, 4], [3, 0, 1, 3]], ""extra_connections"": [1, 4, 5, 6]}}"
277,1.0,2.05396032074213,2,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 4, 2, 5], [2, 5, 0, 3], [1, 4, 2, 0], [2, 5, 0, 4]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 0, 4], [2, 4, 1, 3], [3, 1, 2, 5], [2, 3, 2, 3], [3, 5, 1, 3]], ""extra_connections"": [0, 1, 4, 6]}}"
278,0.8119999999999999,7.5814795826016415,2,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 3, 3], [2, 4, 0, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 1], [3, 4, 0, 1], [0, 1, 1, 0]], ""extra_connections"": [2, 3, 5, 6]}}"
279,0.864,6.986625028617216,2,0.7853757906563847,"{""normal_cell"": {""blocks"": [[1, 3, 0, 1], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 3, 4], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 3, 0, 4], [2, 0, 1, 0], [3, 0, 3, 1], [3, 1, 3, 1], [4, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
280,0.9,5.160575313218087,2,0.2692906189173555,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 0, 2, 0], [3, 4, 3, 4], [2, 1, 3, 4], [3, 1, 3, 2]], ""extra_connections"": [1, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 1, 0], [1, 0, 3, 3], [2, 4, 0, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
281,0.822,7.208422664161725,2,0.38421265668131893,"{""normal_cell"": {""blocks"": [[0, 3, 1, 2], [1, 0, 2, 3], [1, 0, 3, 0], [2, 1, 3, 3], [2, 0, 0, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 1, 1, 1], [0, 1, 2, 0], [2, 2, 2, 5], [3, 3, 0, 1], [0, 1, 1, 0]], ""extra_connections"": [2, 3, 5, 6]}}"
282,0.9,5.160575313218087,2,0.4101433357388553,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 0, 2, 0], [3, 4, 3, 4], [2, 1, 3, 4], [3, 1, 3, 2]], ""extra_connections"": [1, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 4, 0, 3], [0, 1, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
283,0.948,3.414515994927142,2,0.3152833233637654,"{""normal_cell"": {""blocks"": [[1, 4, 0, 3], [1, 3, 1, 0], [1, 4, 0, 1], [0, 4, 3, 0], [1, 0, 5, 5]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 3], [2, 0, 2, 3], [2, 0, 3, 5], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
284,0.9730000000000001,3.066378306699382,2,0.5227379306652575,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [2, 3, 2, 0], [3, 4, 3, 4], [2, 1, 0, 4], [3, 5, 3, 0]], ""extra_connections"": [0, 2, 4, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [1, 5, 0, 0], [0, 0, 3, 3], [2, 3, 3, 5], [0, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
285,0.915,4.730527365364029,2,0.27176026746893045,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [0, 4, 3, 0], [0, 1, 3, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 4], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 0, 1], [3, 1, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
286,0.927,4.452261051612751,2,0.29429348581974435,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [2, 3, 1, 3], [3, 4, 3, 5], [0, 4, 3, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 4], [2, 0, 2, 0], [3, 0, 3, 1], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
287,0.933,3.6330450214804606,2,0.2994436817860632,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 3], [3, 0, 0, 5], [0, 0, 3, 5], [2, 0, 5, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[1, 0, 0, 4], [2, 0, 2, 3], [3, 0, 3, 5], [3, 3, 3, 1], [3, 0, 1, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
